00.0000,-03.077,-01.902,43.3288,56.9991,66.0145,72.5391,77.3643,80.9335,83.5768,85.5307,86.9769,88.0464
00.0000,-01.437,-01.988,42.1957,55.2614,64.8714,71.4195,76.2492,79.8220,82.4677,84.4234,85.8715,86.9424
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.041,-01.811,-02.381,36.9576,57.5123,64.4349,70.1482,75.2260,77.9765,79.9682,81.4318,82.5275
00.0000,-01.041,-01.811,-02.381,36.8666,57.1408,64.1017,69.8765,73.9600,77.1023,79.1999,80.6635,81.8682
00.0000,17.4682,38.2597,54.2879,66.1475,74.9204,81.4102,86.2109,89.7621,92.3890,94.3322,95.7696,96.8329
00.0000,11.3723,38.2347,54.2726,66.1323,74.9055,81.3953,86.1960,89.7473,92.3742,94.3174,95.7549,96.8182
00.0000,-02.543,36.4833,52.6609,64.5316,73.3074,79.7984,84.5998,88.1515,90.7788,92.7222,94.1598,95.2232
00.0000,-07.973,33.6971,51.0562,63.0140,71.7959,78.2887,83.0915,86.6441,89.2761,91.2212,92.6599,93.7240
00.0000,-08.706,01.0414,48.4914,60.4978,69.3082,75.8043,80.6095,84.1636,86.7993,88.7460,90.1858,91.2506
00.0000,-03.979,-02.785,46.1155,58.1733,67.0452,73.5521,78.3641,81.9238,84.5625,86.5116,87.9530,89.0190
00.0000,-02.470,-02.006,44.3598,57.0660,65.9691,72.4957,77.3134,80.8777,83.5190,85.4701,86.9234,87.9965
00.0000,-01.535,-02.027,41.4082,55.8927,64.8778,71.4205,76.2429,79.8112,82.4547,84.4077,85.8603,86.9333
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.041,-01.811,-02.381,38.3518,58.6607,65.5822,71.2997,75.2686,78.2651,80.4537,82.0568,83.2324
00.0000,-01.041,-01.811,-02.381,38.2390,58.1918,65.1616,70.9569,74.9301,77.9338,80.1276,81.7340,82.9117
00.0000,03.6643,38.2347,54.2726,66.1323,74.9055,81.3953,86.1960,89.7473,92.3742,94.3174,95.7549,96.8182
00.0000,05.2917,38.0084,54.1339,65.9938,74.7691,81.2599,86.0613,89.6129,92.2401,94.1835,95.6210,96.6844
00.0000,-03.679,35.9292,52.8248,64.6881,73.4832,79.9826,84.7895,88.3448,90.9743,92.9192,94.3577,95.4217
00.0000,-04.168,27.3717,51.6176,63.4938,72.3016,78.8081,83.6208,87.1794,89.8508,91.8090,93.2561,94.3257
00.0000,-04.235,21.9993,49.2957,61.1925,70.0110,76.5234,81.3404,84.9017,87.5672,89.5245,90.9710,92.0403
00.0000,-03.591,-00.563,46.9807,58.9904,68.2259,74.8094,79.6689,83.2677,85.9303,87.8956,89.3482,90.4219
00.0000,-02.462,-01.887,45.7014,57.8495,66.9112,73.5967,78.4525,82.0492,84.7101,86.6746,88.1277,89.2017
00.0000,-01.608,-02.017,44.1289,56.5999,65.6437,72.3079,77.1620,80.7581,83.4188,85.3834,86.8372,87.9118
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.041,-01.811,-02.381,39.7200,59.8352,66.7549,72.4744,76.4567,79.4519,81.6389,83.2409,84.4159
00.0000,-01.041,-01.811,-02.381,39.5802,59.2435,66.2238,72.0418,76.0298,79.0339,81.2273,82.8335,84.0111
00.0000,02.3394,36.8329,52.9644,64.8243,73.5999,80.0907,84.8922,88.4439,91.0711,93.0145,94.4520,95.5154
00.0000,03.4254,35.9638,52.8548,64.7171,73.5122,80.0115,84.8185,88.3737,91.0033,92.9482,94.3867,95.4507
00.0000,-01.572,29.0614,52.8573,64.7412,73.7208,80.2962,85.1537,88.7413,91.3917,93.3501,94.7974,95.8670
00.0000,-00.746,28.2201,52.7416,64.6413,73.5868,80.1627,85.0322,88.6230,91.2758,93.2357,94.6839,95.7542
00.0000,-03.204,26.4560,51.2085,63.1637,72.0903,78.6633,83.5278,87.1168,89.7717,91.7321,93.1807,94.2512
00.0000,-03.194,22.8375,49.2876,61.6558,70.6103,77.1891,82.0547,85.6587,88.3211,90.2875,91.7408,92.8150
00.0000,-04.060,-00.579,46.4801,59.1596,68.1202,74.7146,79.5814,83.1951,85.8630,87.8337,89.2905,90.3674
00.0000,-02.921,-02.940,43.7915,56.8395,65.8589,72.4728,77.3473,80.9680,83.6450,85.6217,87.0830,88.1633
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.041,-01.811,-02.381,41.0675,61.0394,67.9562,73.6748,77.6707,80.6645,82.8497,84.4506,85.6249
00.0000,-01.041,-01.811,-02.381,40.8943,60.2927,67.2857,73.1288,77.1324,80.1369,82.3302,83.9363,85.1138
00.0000,02.4080,28.3512,51.6881,63.5506,72.3292,78.8397,83.6479,87.2042,89.8345,91.7799,93.2189,94.2832
00.0000,04.3301,27.9425,51.7048,63.5886,72.3935,79.0643,83.9274,87.5203,90.1749,92.1367,93.5866,94.6583
00.0000,04.7041,28.2688,52.7502,64.8312,73.7512,80.3351,85.1975,88.7885,91.4411,93.4009,94.8491,95.9194
00.0000,-01.520,28.2956,52.7680,64.8254,73.7433,80.3273,85.1904,88.7816,91.4343,93.3943,94.8425,95.9128
00.0000,-02.997,26.6812,51.0397,63.5056,72.4394,79.0398,83.9146,87.5154,90.1763,92.1426,93.5958,94.6698
00.0000,-03.343,26.0291,46.2553,62.2992,71.2470,77.8588,82.7423,86.4736,89.1961,91.2111,92.7023,93.8056
00.0000,-05.610,21.5322,44.2742,59.9869,68.9473,75.5682,80.4581,84.1717,86.8896,88.9009,90.3892,91.4902
00.0000,-06.106,-01.390,41.1646,57.7718,67.2957,74.0134,78.9714,82.6774,85.4447,87.4806,88.9857,90.0984
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.041,-01.811,-02.381,52.8945,62.2778,69.1900,74.9042,78.9139,81.9059,84.0892,85.6888,86.8623
00.0000,-01.041,-01.811,-02.381,51.3173,61.3353,68.3434,74.2152,78.2349,81.2402,83.4335,85.0396,86.2172
00.0000,03.6452,33.1759,50.4547,62.6316,71.6554,78.3142,83.2396,86.8830,89.5780,91.5715,93.0461,94.1369
00.0000,03.4971,27.4125,50.2873,62.3581,71.5684,78.2271,83.1526,86.7960,89.4910,91.4845,92.9591,94.0498
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-00.614,27.6800,47.2421,63.5241,72.6377,79.3938,84.3734,88.0615,90.7931,92.8153,94.3121,95.4197
00.0000,07.6217,27.6601,47.1568,63.4053,72.5061,79.2427,84.2132,87.9054,90.6363,92.6579,94.1542,95.2614
00.0000,05.9060,26.0140,45.7269,61.8938,71.0047,77.7279,82.6919,86.3906,89.1228,91.1452,92.6417,93.7491
00.0000,-04.408,22.4123,43.1577,60.3412,69.5235,76.2568,81.2230,84.9297,87.7044,89.7433,91.2504,92.3646
00.0000,-11.861,20.4704,40.9225,57.9263,67.1421,73.8943,78.8638,82.5803,85.3869,87.4399,88.9561,90.0760
00.0000,-12.220,-02.973,38.7207,55.5502,64.8035,71.5777,76.6016,80.3538,83.1819,85.2501,86.7761,87.9024
00.0000,-03.855,-01.813,-01.913,54.2526,63.5558,70.4614,76.1668,80.1901,83.1802,85.3613,86.9596,88.1321
00.0000,-01.738,-01.811,-02.330,52.2988,62.3662,69.3926,75.2973,79.3337,82.3402,84.5338,86.1400,87.3177
00.0000,07.1596,35.1686,51.7517,63.9426,72.9445,79.6033,84.5288,88.1721,90.8671,92.8606,94.3352,95.4260
00.0000,03.6510,33.4959,51.5404,63.8327,72.8347,79.4934,84.4189,88.0623,90.7573,92.7507,94.2253,95.3161
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,02.6850,27.7650,47.2037,63.5268,72.6443,79.3943,84.3746,88.0627,90.7945,92.8169,94.3137,95.4214
00.0000,07.7469,27.6649,46.9912,63.2842,72.5076,79.2525,84.2326,87.9262,90.6605,92.6844,94.1822,95.2905
00.0000,04.9003,26.5204,45.7317,61.7924,71.2003,77.9523,82.9349,86.6813,89.4394,91.4785,92.9860,94.1005
00.0000,-04.946,25.2207,44.3076,60.4288,69.9027,76.7671,81.7542,85.5397,88.6707,90.8448,92.4386,93.6083
00.0000,-08.253,22.7185,42.0477,58.0159,67.5515,74.4890,79.4815,83.2916,86.3708,88.5350,90.1224,91.2881
00.0000,-08.036,-02.663,39.8939,55.7290,65.3213,72.3059,77.7679,81.8342,84.8480,87.0370,88.6403,89.8162
00.0000,-03.213,-01.825,01.9924,54.6145,64.2597,72.2545,77.4132,81.4840,84.4921,86.6848,88.2905,89.4678
00.0000,-02.842,-01.813,-01.862,53.2497,63.1729,71.2367,76.3703,80.4243,83.4323,85.6264,87.2331,88.4110
00.0000,13.9715,36.6685,53.0705,65.2509,74.2528,80.9115,85.8370,89.4804,92.1754,94.1689,95.6435,96.7342
00.0000,05.5005,36.4017,52.8037,65.1121,74.1141,80.7728,85.6983,89.3416,92.0366,94.0301,95.5047,96.5955
00.0000,03.9302,33.9414,50.3433,62.6357,71.6377,78.2964,83.2219,86.8652,89.5602,91.5537,93.0283,94.1191
00.0000,00.8114,31.5062,47.9082,60.1874,69.1893,75.8481,80.7735,84.4169,87.1119,89.1054,90.5800,91.6707
00.0000,01.0154,27.0867,46.7447,59.4217,71.1391,77.8766,82.8522,86.5410,89.2717,91.2928,92.7884,93.8951
00.0000,-00.762,26.6253,44.6836,61.5471,71.2136,77.9669,82.9507,86.6962,89.4541,91.4931,93.0005,94.1149
00.0000,00.5509,26.6716,45.5973,59.8875,71.1100,77.9869,83.0046,87.2430,90.2168,92.3937,93.9894,95.1603
00.0000,-05.983,26.7433,45.6143,59.6525,69.9443,77.8886,82.9297,87.1407,90.1381,92.3295,93.9343,95.1111
00.0000,-07.746,22.9216,44.1840,58.3416,68.6575,76.4176,81.4748,85.6180,88.6241,90.8137,92.4174,93.5934
00.0000,-07.658,00.6444,42.7141,56.9510,67.2833,74.9081,80.0221,84.1360,87.1428,89.3335,90.9379,92.1144
00.0000,-06.465,-01.933,37.6787,55.6136,65.9574,73.5800,78.7072,82.7973,85.8043,87.9963,89.6015,90.7786
00.0000,-01.874,-01.937,02.4162,54.2917,64.6689,72.3015,77.4350,81.5034,84.5108,86.7041,88.3102,89.4878
00.0000,14.6779,36.6978,53.0998,65.2661,74.2680,80.9268,85.8522,89.4956,92.1906,94.1841,95.6587,96.7495
00.0000,14.3355,36.6685,53.0705,65.2509,74.2528,80.9115,85.8370,89.4804,92.1754,94.1689,95.6435,96.7342
00.0000,03.5415,34.1527,50.5546,62.7456,71.7475,78.4063,83.3317,86.9751,89.6701,91.6636,93.1382,94.2290
00.0000,01.8936,31.6736,48.0756,60.2744,69.2763,75.9351,80.8605,84.5039,87.1989,89.1924,90.6670,91.7578
00.0000,01.5329,30.0807,46.8338,59.0836,68.3839,76.5689,81.5439,85.2845,88.0357,90.0696,91.7108,92.8743
00.0000,-01.082,28.6277,45.5156,58.2704,69.8866,76.8100,81.8269,86.1000,89.0712,91.2466,92.8412,94.0114
00.0000,-03.341,27.0748,45.6116,59.7960,70.8273,77.8928,83.2183,87.3080,90.3045,92.4960,94.1010,95.2779
00.0000,-05.322,27.1675,45.6977,59.7821,70.7591,77.9250,83.2139,87.3020,90.2999,92.4922,94.0977,95.2750
00.0000,-06.790,00.9185,44.4619,58.4718,69.4033,76.6374,81.8959,85.9751,88.9751,91.1681,92.7739,93.9514
00.0000,-02.523,-01.690,43.2140,57.1677,68.0602,75.3397,80.5776,84.6460,87.6479,89.8415,91.4477,92.6254
00.0000,-01.968,-01.947,41.5690,55.8753,66.7333,74.0531,79.2742,83.3306,86.3341,88.5284,90.1351,91.3131
00.0000,-01.472,-02.013,06.5525,54.5946,65.4248,72.7815,77.9886,82.0321,85.0371,87.2321,88.8394,90.0177
