00.0000,-02.611,01.6070,49.1738,60.4263,68.6878,74.7980,79.3178,82.6610,85.1340,86.9633,88.3164,89.3173,90.0576,90.6053
00.0000,-02.519,-01.814,47.8990,59.1760,67.4396,73.5496,78.0695,81.4127,83.8856,85.7148,87.0679,88.0688,88.8092,89.3568
00.0000,-02.286,-01.814,-01.540,57.9438,66.2102,72.3200,76.8399,80.1830,82.6559,84.4851,85.8381,86.8390,87.5793,88.1270
00.0000,-01.182,-01.814,-02.015,53.4885,64.9993,71.1088,75.6288,78.9717,81.4445,83.2736,84.6266,85.6274,86.3678,86.9154
00.0000,-01.125,-01.814,-02.026,39.9633,63.8156,69.9248,74.4448,77.7876,80.2603,82.0894,83.4423,84.4431,85.1835,85.7311
00.0000,-01.102,-01.812,-01.987,39.5458,60.2318,68.7642,73.2842,76.6270,79.0996,80.9287,82.2816,83.2823,84.0227,84.5703
00.0000,-01.052,-01.811,-01.946,40.5047,51.5797,67.4376,72.1444,75.4871,77.9597,79.7887,81.1416,82.1423,82.8826,83.4302
00.0000,-01.044,-01.812,-01.890,41.4677,52.7221,60.6622,70.9767,74.3498,76.8249,78.6539,80.0068,81.0075,81.7478,82.2954
00.0000,-01.042,-01.812,-01.742,42.4341,52.7395,59.2899,69.4465,73.2016,75.6987,77.5279,78.8813,79.8820,80.6223,81.1699
00.0000,-01.042,-01.812,-01.272,43.4224,52.5757,58.9303,64.2533,71.7823,74.5717,76.4138,77.7678,78.7685,79.5089,80.0565
00.0000,21.2025,42.0014,57.0983,68.2656,76.5261,82.6363,87.1561,90.4994,92.9724,94.8017,96.1548,97.1557,97.8961,98.4437
00.0000,07.2239,42.0014,57.0983,68.2656,76.5261,82.6363,87.1561,90.4994,92.9724,94.8017,96.1548,97.1557,97.8961,98.4437
00.0000,04.5572,42.0014,57.0983,68.2656,76.5261,82.6363,87.1561,90.4994,92.9724,94.8017,96.1548,97.1557,97.8961,98.4437
00.0000,03.7580,40.2386,55.5072,66.6757,74.9361,81.0464,85.5661,88.9094,91.3824,93.2117,94.5648,95.5657,96.3061,96.8538
00.0000,-00.811,38.5366,53.9741,65.1524,73.4129,79.5231,84.0429,87.3861,89.8592,91.6884,93.0416,94.0425,94.7828,95.3305
00.0000,-05.251,36.8316,52.4157,63.6833,71.9437,78.0540,82.5737,85.9170,88.3900,90.2193,91.5724,92.5733,93.3137,93.8614
00.0000,-05.058,30.7592,50.9547,62.3568,70.6174,76.7276,81.2474,84.5907,87.0637,88.8930,90.2461,91.2470,91.9874,92.5350
00.0000,-04.473,01.6375,49.5698,61.0619,69.3233,75.4335,79.9533,83.2965,85.7695,87.5988,88.9519,89.9528,90.6932,91.2408
00.0000,-02.725,-01.441,48.2451,59.7871,68.0566,74.1665,78.6865,82.0295,84.5023,86.3315,87.6845,88.6853,89.4257,89.9733
00.0000,-02.590,-01.815,46.9647,58.5321,66.8156,72.9248,77.4451,80.7877,83.2603,85.0892,86.4420,87.4428,88.1831,88.7307
00.0000,-01.247,-01.814,03.1813,57.3049,65.5987,71.7069,76.2274,79.5696,82.0417,83.8704,85.2230,86.2236,86.9639,87.5114
00.0000,-01.062,-01.814,-01.534,55.7516,64.4041,70.5112,75.0319,78.3734,80.8452,82.6736,84.0260,85.0264,85.7666,86.3141
00.0000,-01.049,-01.814,-01.996,52.9986,63.3202,69.4272,73.9477,77.2894,79.7613,81.5897,82.9422,83.9427,84.6829,85.2304
00.0000,-01.045,-01.813,-01.952,40.3785,61.9735,68.3467,72.8672,76.2090,78.6810,80.5095,81.8620,82.8625,83.6027,84.1503
00.0000,-01.049,-01.811,-01.906,41.4636,52.7202,67.2512,71.7922,75.1341,77.6061,79.4347,80.7873,81.7878,82.5280,83.0755
00.0000,-01.042,-01.811,-01.858,42.5765,53.8856,61.0287,70.2591,73.9054,76.4022,78.2311,79.5842,80.5847,81.3249,81.8725
00.0000,-01.042,-01.811,-01.734,43.5492,53.7852,60.1891,65.3215,72.5336,75.2308,77.0618,78.4187,79.4193,80.1596,80.7071
00.0000,-01.042,-01.812,-01.152,44.5615,53.5761,59.9067,64.6331,68.5331,73.9685,75.9268,77.2867,78.2873,79.0280,79.5758
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,02.2086,37.5193,52.8572,64.0366,72.2970,78.4073,82.9270,86.2703,88.7433,90.5726,91.9257,92.9266,93.6670,94.2146
00.0000,00.3805,35.5058,51.4309,62.6985,70.9590,77.0692,81.5890,84.9322,87.4053,89.2345,90.5877,91.5886,92.3290,92.8766
00.0000,-05.925,33.5351,49.2863,61.3689,69.6294,75.7397,80.2594,83.6027,86.0757,87.9050,89.2581,90.2590,90.9994,91.5471
00.0000,-04.808,01.7145,48.3203,61.0296,69.2911,75.4013,79.9211,83.2643,85.7373,87.5666,88.9197,89.9206,90.6610,91.2086
00.0000,-02.478,-01.434,47.3303,59.8468,68.1163,74.2262,78.7462,82.0892,84.5620,86.3912,87.7442,88.7450,89.4854,90.0330
00.0000,-02.295,-01.755,46.3206,58.5985,66.9402,73.0479,77.5701,80.9111,83.3823,85.2103,86.5624,87.5626,88.3029,88.8504
00.0000,-02.351,-01.814,45.2568,57.3697,65.7861,71.8907,76.4136,79.7526,82.2224,84.0493,85.4006,86.4002,87.1403,87.6876
00.0000,-01.117,-01.815,39.9369,56.2451,64.6498,70.7514,75.2740,78.6114,81.0799,82.9059,84.2566,85.2557,85.9956,86.5427
00.0000,-01.066,-01.814,02.9322,54.8302,63.5287,69.6279,74.1499,77.4860,79.9535,81.7788,83.1289,84.1276,84.8672,85.4142
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.041,-01.811,-01.822,43.9470,55.0813,61.4030,66.0792,72.4601,75.1794,77.0105,78.3679,79.3684,80.1087,80.6563
00.0000,-01.041,-01.811,-01.744,44.7021,54.8351,61.1567,65.8329,69.5846,74.1045,75.9541,77.3461,78.3467,79.0874,79.6352
00.0000,-01.043,-01.811,-01.015,45.7170,54.5836,60.9051,65.5813,69.0725,71.8547,74.9586,76.3484,77.3489,78.0943,78.6437
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-02.696,37.2237,51.7498,62.5489,70.5260,76.4238,80.7857,84.0125,86.3994,88.1650,89.4710,90.4370,91.1516,91.6802
00.0000,-02.706,35.8743,50.4070,61.3002,69.3325,75.2379,79.6033,82.8345,85.2243,86.9920,88.2996,89.2668,89.9822,90.5114
00.0000,-05.722,33.7537,48.3976,59.4919,68.0684,74.0090,78.3912,81.6434,84.0468,85.8246,87.1396,88.1123,88.8319,89.3642
00.0000,-04.614,-01.051,47.5513,59.7166,67.8419,74.0623,78.5725,81.9049,84.3696,86.1928,87.5414,88.5390,89.2774,89.8235
00.0000,-02.584,-01.727,46.6563,58.6039,66.9221,73.0376,77.5981,80.9246,83.3848,85.2047,86.5508,87.5465,88.2882,88.8355
00.0000,-02.115,-01.773,45.6966,57.6504,65.9442,72.0386,76.5809,79.9031,82.3601,84.1775,85.5219,86.5163,87.2560,87.8022
00.0000,-02.173,-01.811,44.3092,56.6465,64.9316,71.0176,75.5478,78.8679,81.3233,83.1396,84.4831,85.4768,86.2153,86.7608
00.0000,-01.458,-01.814,42.4973,55.4709,63.8996,69.9841,74.5064,77.8263,80.2813,82.0973,83.4406,84.4343,85.1720,85.7172
00.0000,-01.181,-01.815,37.3300,51.7293,62.8582,68.9450,73.4630,76.7835,79.2390,81.0553,82.3988,83.3926,84.1301,84.6751
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.041,-01.811,-01.787,47.4517,56.1647,62.4864,67.1626,70.6216,73.9807,75.8324,77.1906,78.1916,78.9322,79.4800
00.0000,-01.041,-01.811,-01.777,45.9809,55.8852,62.2068,66.8830,70.3420,72.9810,74.9964,76.3621,77.3665,78.1096,78.6593
00.0000,-01.044,-01.811,-00.857,46.8870,55.5985,61.9200,66.5962,70.0552,72.6227,74.5290,75.9251,76.9572,77.7207,78.2855
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,04.0488,39.8166,54.3564,65.1440,73.1143,79.0112,83.3726,86.5990,88.9855,90.7508,92.0566,93.0225,93.7369,94.2654
00.0000,05.8203,38.3767,52.9122,63.7935,71.7654,77.6677,82.0313,85.2606,87.6490,89.4157,90.7226,91.6892,92.4043,92.9332
00.0000,-05.570,36.0849,50.6196,62.3643,70.3469,76.2584,80.6267,83.8718,86.2693,88.0427,89.3545,90.3248,91.0425,91.5734
00.0000,-06.335,01.9208,49.4254,61.0750,69.1219,75.0639,79.4468,82.7018,85.1068,86.8858,88.2017,89.1751,89.8951,90.4277
00.0000,-02.845,-01.516,48.1532,59.7613,67.8308,73.7872,78.1877,81.4508,83.8621,85.6458,86.9651,87.9410,88.6634,89.1977
00.0000,-02.067,-01.760,46.6362,58.4067,66.4949,72.4666,76.8813,80.1517,82.5686,84.3564,85.6788,86.6570,87.3814,87.9170
00.0000,-01.518,-01.782,41.4281,57.1322,65.2476,71.2997,75.7387,79.0245,81.4531,83.2495,84.5783,85.5611,86.2891,86.8274
00.0000,-01.441,-01.811,39.5481,54.4233,64.0636,70.1668,74.6247,77.9265,80.3651,82.1689,83.5031,84.4900,85.2210,85.7615
00.0000,-01.430,-01.814,38.5662,52.3652,62.9254,69.0613,73.5394,76.8516,79.2984,81.1082,82.4469,83.4371,84.1705,84.7129
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.061,-01.811,-01.741,48.7000,57.2659,63.5876,68.2639,71.7229,74.2815,76.1742,77.5742,78.6098,79.3758,79.9424
00.0000,-01.043,-01.811,-01.359,48.3824,56.9489,63.2705,67.9467,71.4057,73.9643,75.8570,77.2570,78.2925,79.0586,79.6252
00.0000,-01.045,-01.811,-00.670,48.0577,56.6218,62.9433,67.6195,71.0785,73.6371,75.5297,76.9297,77.9653,78.7313,79.2979
00.0000,24.5708,44.0400,58.6048,69.3795,77.3495,83.2450,87.6059,90.8316,93.2177,94.9827,96.2883,97.2540,97.9683,98.4968
00.0000,24.4235,44.0307,58.6046,69.3793,77.3493,83.2448,87.6057,90.8314,93.2175,94.9825,96.2881,97.2538,97.9682,98.4966
00.0000,23.1857,44.0387,58.6028,69.3774,77.3475,83.2430,87.6039,90.8297,93.2158,94.9808,96.2864,97.2521,97.9665,98.4949
00.0000,10.5536,42.4525,57.0085,67.7845,75.7546,81.6509,86.0121,89.2381,91.6243,93.3895,94.6951,95.6609,96.3753,96.9038
00.0000,09.2548,40.9224,55.4716,66.2581,74.2289,80.1308,84.4942,87.7219,90.1094,91.8755,93.1818,94.1481,94.8629,95.3916
00.0000,-01.470,39.3513,53.8976,64.7835,72.7597,78.6689,83.0360,86.2824,88.6801,90.4536,91.7655,92.7358,93.4536,93.9845
00.0000,-06.885,33.4698,51.3279,62.2863,70.2772,76.1964,80.5692,83.8291,86.2350,88.0146,89.3310,90.3046,91.0248,91.5576
00.0000,-07.418,00.8540,48.9280,59.9428,67.9566,73.8863,78.2665,81.5364,83.9491,85.7338,87.0538,88.0302,88.7525,89.2868
00.0000,-08.963,-02.137,44.7587,57.7236,65.7712,71.7644,76.1646,79.4452,81.8670,83.6583,84.9833,85.9634,86.6884,87.2247
00.0000,-01.804,-01.502,42.1686,56.6930,64.8752,71.5714,76.1131,79.4930,81.9879,83.8331,85.1979,86.2073,86.9539,87.5060
00.0000,-01.799,-01.782,40.6025,55.5003,63.9287,70.5041,75.0480,78.4640,80.9664,82.8172,84.1860,85.1985,85.9473,86.5011
00.0000,-01.873,-01.811,39.5839,53.2207,62.9486,69.4469,74.0443,77.4370,79.9404,81.7920,83.1614,84.1744,84.9237,85.4778
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.067,-01.811,-01.314,49.8199,58.3857,64.7075,69.3837,72.8428,75.4014,77.2941,78.6941,79.7296,80.4957,81.0623
00.0000,-01.052,-01.811,02.5760,49.4593,58.0263,64.3480,69.0242,72.4832,75.0418,76.9344,78.3344,79.3700,80.1360,80.7026
00.0000,-01.053,-01.811,05.6462,49.0891,57.6530,63.9745,68.6507,72.1097,74.6683,76.5609,77.9609,78.9965,79.7625,80.3291
00.0000,24.7041,44.0253,58.6046,69.3793,77.3493,83.2448,87.6057,90.8314,93.2175,94.9825,96.2881,97.2538,97.9682,98.4966
00.0000,24.7679,44.0134,58.6029,69.3776,77.3477,83.2432,87.6041,90.8299,93.2160,94.9810,96.2866,97.2523,97.9667,98.4951
00.0000,11.8281,43.9747,58.5875,69.3622,77.3323,83.2285,87.5896,90.8155,93.2017,94.9668,96.2725,97.2382,97.9526,98.4811
00.0000,09.8551,42.6239,57.2504,68.0253,75.9959,81.8977,86.2608,89.4881,91.8754,93.6412,94.9475,95.9137,96.6284,97.1570
00.0000,07.6957,41.2875,55.9244,66.7006,74.6759,80.6248,85.0051,88.2452,90.6419,92.4147,93.7260,94.6960,95.4134,95.9442
00.0000,-01.896,39.9640,54.6125,65.4470,73.4616,79.4287,83.8248,87.2269,89.7059,91.5394,92.8954,93.8984,94.6402,95.1888
00.0000,-04.516,36.4667,52.1405,63.0052,71.0632,77.0436,81.4514,84.8324,87.3050,89.1338,90.4864,91.4868,92.2267,92.7740
00.0000,-06.004,30.2910,49.7288,60.6248,68.7751,74.7679,79.1875,82.5535,85.0222,86.8481,88.1986,89.1974,89.9362,90.4826
00.0000,-08.948,02.2751,46.9249,58.3119,66.6036,73.1445,77.6894,81.0748,83.5740,85.4224,86.7895,87.8006,88.5485,89.1016
00.0000,-02.487,01.1197,43.2296,57.2329,66.5949,72.8552,77.4142,80.8029,83.3059,85.1572,86.5264,87.5391,88.2881,88.8420
00.0000,-01.918,-01.502,41.6962,56.1432,65.3924,71.6647,76.2354,79.6264,82.1296,83.9809,85.3502,86.3630,87.1120,87.6660
00.0000,-02.656,-01.778,40.6223,54.0605,64.2079,70.4634,75.0675,78.4583,80.9618,82.8135,84.1830,85.1961,85.9454,86.4996
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.101,-01.811,39.3510,50.9591,59.5250,65.8468,70.5230,73.9821,76.5407,78.4334,79.8334,80.8690,81.6350,82.2016
00.0000,-01.072,-01.811,38.9185,50.5502,59.1179,65.4395,70.1157,73.5747,76.1333,78.0260,79.4260,80.4615,81.2276,81.7942
00.0000,-01.079,-01.811,38.4685,50.1278,58.6914,65.0129,69.6891,73.1481,75.7067,77.5993,78.9993,80.0349,80.8009,81.3675
00.0000,24.8047,44.0114,58.6028,69.3774,77.3475,83.2430,87.6039,90.8297,93.2158,94.9808,96.2864,97.2521,97.9665,98.4949
00.0000,24.6483,43.7709,58.5875,69.3622,77.3323,83.2285,87.5896,90.8155,93.2017,94.9668,96.2725,97.2382,97.9526,98.4811
00.0000,11.6430,43.4736,58.4467,69.2218,77.1924,83.0942,87.4572,90.6846,93.0718,94.8377,96.1439,97.1101,97.8248,98.3535
00.0000,10.5496,42.2233,57.1632,67.9385,75.9140,81.8684,86.2487,89.4887,91.8854,93.6582,94.9695,95.9394,96.6569,97.1876
00.0000,05.6423,41.0700,56.0041,66.7803,74.7990,81.1831,85.7184,89.0730,91.5540,93.3890,94.7461,95.7499,96.4923,97.0414
00.0000,-02.616,39.9524,54.9338,66.1891,74.5708,80.7533,85.3040,88.6711,91.1611,93.0027,94.3648,95.3722,96.1173,96.6684
00.0000,-03.289,30.7806,52.7262,63.7481,72.2448,78.4036,82.9402,86.3085,88.7969,90.6374,91.9986,93.0053,93.7499,94.3006
00.0000,-06.426,28.5888,50.5416,61.5811,70.6478,76.8122,81.3659,84.7379,87.2310,89.0750,90.4388,91.4474,92.1935,92.7452
00.0000,-06.489,27.1706,45.7674,59.4812,69.2092,75.3843,79.9431,83.3314,85.8340,87.6848,89.0538,90.0662,90.8150,91.3689
00.0000,-05.293,25.7403,44.1486,58.4196,67.9327,74.1593,78.7186,82.1081,84.6116,86.4632,87.8327,88.8455,89.5946,90.1487
00.0000,-03.141,21.5362,42.8359,57.2370,66.6160,72.8426,77.4040,80.7954,83.3003,85.1530,86.5232,87.5367,88.2863,88.8407
00.0000,-03.716,00.7157,41.6515,54.9374,65.2481,71.4747,76.0422,79.4356,81.9420,83.7958,85.1669,86.1833,86.9347,87.4904
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.110,-01.811,40.5052,52.1187,60.6846,67.0064,71.6827,75.1417,77.7004,79.5930,80.9930,82.0286,82.7946,83.3613
00.0000,-01.074,-01.811,40.0220,51.6552,60.2238,66.5455,71.2217,74.6807,77.2393,79.1320,80.5320,81.5675,82.3336,82.9002
00.0000,-01.085,-01.810,39.5017,51.1731,59.7362,66.0578,70.7340,74.1929,76.7515,78.6442,80.0442,81.0797,81.8457,82.4124
00.0000,23.4804,42.5900,57.3032,68.0779,76.0480,81.9442,86.3053,89.5313,91.9175,93.6826,94.9883,95.9540,96.6684,97.1969
00.0000,22.3240,41.4558,57.2798,68.0546,76.0252,81.9271,86.2901,89.5174,91.9047,93.6706,94.9768,95.9430,96.6577,97.1863
00.0000,09.5745,40.4093,57.1661,67.9414,75.9169,81.8713,86.2516,89.4916,91.8883,93.6611,94.9724,95.9423,96.6598,97.1905
00.0000,08.0455,42.0231,57.1670,67.9453,75.9657,82.4058,86.9414,90.2960,92.7771,94.6121,95.9693,96.9731,97.7155,98.2646
00.0000,06.4065,41.7040,57.0534,67.8367,76.2597,82.4467,86.9995,90.3667,92.8572,94.6991,96.0614,97.0689,97.8141,98.3653
00.0000,03.5181,40.9885,56.8266,67.6933,76.1219,82.2841,86.8385,90.2070,92.6984,94.5410,95.9038,96.9117,97.6572,98.2085
00.0000,03.0696,32.3269,55.2594,66.1681,74.5859,80.7472,85.3000,88.6687,91.1599,93.0024,94.3651,95.3730,96.1184,96.6697
00.0000,04.1037,30.8260,53.2726,64.6162,73.0805,79.2451,83.8003,87.1708,89.6634,91.5069,92.8704,93.8788,94.6246,95.1763
00.0000,05.3698,29.5615,47.8051,63.0550,71.6235,77.7946,82.3539,85.7447,88.2483,90.0999,91.4694,92.4823,93.2314,93.7855
00.0000,02.1707,27.1635,45.3389,60.5124,69.1441,75.3274,79.8913,83.2959,85.8076,87.6653,89.0393,90.0555,90.8071,91.3630
00.0000,00.3791,24.6485,43.0048,58.1508,66.8230,73.0178,77.5867,81.0004,83.5182,85.3805,86.7578,87.7773,88.5311,89.0887
00.0000,-09.242,20.3692,42.7546,55.8003,64.7238,70.9372,75.5174,78.9344,81.4562,83.3213,84.7009,85.7441,86.5118,87.0797
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.451,-01.811,41.6854,53.2998,61.8655,68.1874,72.8637,76.3227,78.8814,80.7740,82.1740,83.2096,83.9757,84.5423
00.0000,-01.509,-01.810,41.1334,52.7748,61.3447,67.6664,72.3426,75.8016,78.3602,80.2529,81.6528,82.6884,83.4545,84.0211
00.0000,-01.091,-01.795,40.5435,52.2240,60.7867,67.1082,71.7844,75.2434,77.8020,79.6946,81.0946,82.1301,82.8962,83.4628
00.0000,22.0685,41.2014,56.0205,66.7952,74.7659,80.6681,85.0314,88.2589,90.6463,92.4123,93.7186,94.6848,95.3996,95.9283
00.0000,20.0667,40.1844,56.0031,66.7780,74.7535,80.7054,85.0857,88.3258,90.7225,92.4953,93.8066,94.7765,95.4940,96.0247
00.0000,08.8556,38.9922,56.0143,66.7904,74.8109,81.2252,85.7610,89.1155,91.5966,93.4317,94.7889,95.7927,96.5351,97.0842
00.0000,07.1300,39.2603,57.0544,67.8377,76.2786,82.4654,87.0182,90.3855,92.8760,94.7179,96.0802,97.0877,97.8329,98.3841
00.0000,05.8738,39.4506,57.0366,67.8691,76.3110,82.4713,87.0261,90.3947,92.8862,94.7289,96.0917,97.0997,97.8452,98.3966
00.0000,04.6309,35.9680,56.7261,67.8797,76.2933,82.4532,87.0079,90.3766,92.8681,94.7107,96.0736,97.0816,97.8271,98.3784
